90.87359, -70.72616, -237.7578
-333.6931, 345.8976, 97.17941
387.9672, 745.3112, 230.9226
288.9355, 34.20578, -758.7147
-203.5311, 190.2679, -73.7833
365.0894, 196.1042, -62.90503
25.45114, 386.5417, -162.0998
-282.9593, 474.9412, -29.02148
254.7971, 632.7746, -378.4659
568.0839, -799.2086, 737.3897
-29.22781, 24.58818, -755.7084
-39.24719, 393.2122, -301.8424
-438.1356, -676.8495, 159.542
146.363, -123.9267, 378.4002
17.21495, -637.5029, -134.5343
181.7568, 731.9494, 235.359
71.12195, -41.14382, -195.7984
-118.3244, -146.6644, -271.0901
-8.736686, 100.3924, -230.0863
224.978, -227.1013, 273.9962
160.6737, 687.1018, 163.3221
-265.6407, -155.4225, -561.4755
-33.2096, 105.7576, -406.2739
258.6073, -463.1153, 16.84404
-83.74984, 118.0868, -690.7397
-95.34329, 97.36536, -162.3649
306.3104, 758.4791, -618.2486
-77.46539, -380.4026, -106.2727
35.39565, 198.168, 683.3292
479.774, 144.8108, 45.02325
313.0654, 239.5276, 226.0257
-81.75074, 576.8317, 117.6544
278.7409, -250.2652, -105.7162
400.0742, -150.6246, 550.9936
-392.229, 186.0308, 164.3995
-112.81, -264.3862, -113.8749
86.69595, -258.394, 16.75634
-221.0456, 307.2188, 473.9602
180.1036, -1144.324, 205.972
135.0133, -842.028, -82.72412
-189.8693, 466.961, 412.655
120.5448, 324.0163, 621.7067
-89.71936, -305.6845, -252.6449
-245.5696, -363.0061, -487.8432
-78.05633, -699.6802, 142.7697
-370.4509, 381.2434, -278.4976
-465.5905, -111.7004, 5.624884
120.6955, -2.566844, -356.764
-260.0472, 451.1974, 79.58308
-18.81964, -304.5573, -111.1774
-524.9225, 637.6801, 324.161
24.64815, 239.6426, -133.6
-257.7328, 54.53598, 9.714179
-82.63069, -264.9161, 364.2195
-177.7157, -434.0686, -506.4103
-31.29648, 181.0798, 510.3633
852.821, -343.4432, -256.1122
-96.68851, 417.172, 633.6864
-47.31522, -42.44945, -47.5467
-189.0802, -230.3001, -671.3048
49.37422, -584.0762, -7.459378
46.92459, 767.6536, 59.33884
-117.6497, -707.9335, 28.023
71.19674, 896.5534, 319.3921
12.93782, 533.0278, -410.4755
-141.0742, 219.4427, -290.701
-431.6166, -160.4112, 234.981
-173.8455, -343.3937, -279.415
-85.32652, -257.6552, 48.60152
-46.637, -322.6498, -482.8651
-385.174, -60.30878, 356.4276
-24.26822, -180.3512, 300.8319
-227.8737, 190.6829, 8.373121
-8.701433, -62.14281, -347.4499
45.65762, -617.0828, 175.5089
-470.244, -231.4112, 82.40727
-311.0566, -621.4979, -529.855
80.85937, -446.087, -211.7698
-65.7902, 247.0589, -59.63601
-19.66113, -6.02375, 430.6169
646.8697, 393.2924, -576.5488
71.80721, -828.2994, -35.61232
82.3456, 410.7079, -1273.319
-63.5408, 467.933, 405.0362
49.20439, -166.8892, 105.2747
-93.10553, 81.11071, 278.6183
-25.48472, 658.7535, 868.0051
-148.1716, -103.6019, 318.1654
-281.0192, -672.1086, 34.75108
-70.27363, -105.5611, -350.0599
226.0565, -729.3287, 403.6353
64.29111, -209.6167, -586.5773
54.91328, 263.8593, 318.3546
29.40822, 307.4036, 220.1025
225.7809, -380.2538, 311.5278
306.2029, -406.0143, -203.9179
196.2046, 53.84781, -117.5609
-64.72054, 148.0993, -349.6757
23.1119, -171.7532, 299.782
160.2495, -25.26364, 63.20006
-136.2156, -177.121, -116.9048
-221.0418, -151.0422, -302.7297
-610.8581, 857.2915, 318.8758
129.6226, 477.2621, -70.99728
395.6612, 36.66966, -306.6719
-209.2557, -459.1689, -837.5811
473.0756, 357.4405, 73.88177
-108.6096, -648.0693, 506.6893
31.81529, 370.8476, 694.1886
596.3257, -519.0192, -159.3972
-87.04491, -922.7546, -156.8972
477.3047, 174.2223, -196.2186
-286.7929, -418.9376, 10.3422
-349.6634, -177.4343, -654.4211
-104.5502, -180.222, 156.2712
233.0086, -772.1658, -330.1402
-667.6177, 302.4889, -681.8848
149.9966, -951.4821, -18.27893
8.241822, -136.2983, 243.9187
-194.0085, -120.4154, 503.869
305.4238, 609.6594, -316.6715
11.68247, 131.7536, 291.4981
36.04597, 619.6456, -343.3251
-201.5728, -534.2588, 226.0168
278.044, -158.2741, -431.0641
-176.6694, -152.4655, -824.7159
-123.9035, 357.9754, -42.4582
422.826, 277.8709, 395.958
-280.5376, -184.5385, 354.9071
79.73737, -11.45659, -287.6896
-204.9921, -292.1755, 692.0494
2.550379, 765.7939, -105.4584
366.6737, -412.3712, -170.6593
-184.8083, -88.57797, -68.39719
-124.6628, -198.4076, -118.8643
-430.7239, -455.0851, 178.4321
-420.976, 155.4878, -386.9141
-168.6383, 245.0685, -463.7871
232.5159, 33.84034, 147.2873
20.45119, -509.7117, -452.9038
-104.3571, 150.698, 311.6
-103.0849, 387.5151, 45.88255
-66.81896, 975.7296, 237.3235
61.45794, -58.2033, -78.38461
-68.52496, 335.7834, 1202.012
-11.02093, -320.3004, 114.6677
-669.4014, -1121.699, -359.9174
-249.1947, -794.204, -447.6427
-9.816143, -483.249, -134.611
